,dp,eq_odds_1,eq_odds_0,eq_odds,up_acc,p_acc,acc-score,del_dp,del_eo,lambda,seed
0,0.808171039900129,0.8507544781931701,0.79600886917961,0.82338167368639,0.44218156713841905,0.3160621761658031,0.3791436464088398,0.19182896009987105,0.35323665262722037,0.1,0
0,0.9632039099467438,0.9152511894868451,0.9768213001965473,0.9460362448416962,0.6604490500863558,0.6596479116327235,0.6600483425414365,0.036796090053256236,0.10792751031660769,0.1,1
0,0.8725828729281767,0.8739435558730959,0.8721862291624505,0.8730648925177732,0.2772790055248619,0.3491022099447514,0.3131906077348066,0.1274171270718233,0.25387021496445383,0.1,2
0,0.9899712823044267,0.9984423676012464,0.9875571669407536,0.992999767271,0.7687262685536762,0.7592400690846287,0.7639848066298343,0.010028717695573348,0.01400046545800001,0.1,3
0,0.9502101810997381,0.9610591900311587,0.947130753476766,0.9540949717539624,0.7600966517086641,0.7274611398963731,0.7437845303867403,0.049789818900261906,0.09181005649207528,0.1,4
0,0.9965584074526503,0.9984059175451133,0.9951274600267179,0.9967666887859157,0.7740932642487046,0.7697618225750776,0.7719267955801105,0.003441592547349619,0.0064666224281690835,0.1,5
0,0.9948204419889503,0.9986173278706851,0.9937565540050015,0.9961869409378433,0.7468922651933702,0.7420580110497238,0.744475138121547,0.0051795580110497175,0.007626118124313158,0.1,6
0,0.9941298342541436,0.9890965732087245,0.9893522626441886,0.9892244179264565,0.7154696132596685,0.7047651933701657,0.7101174033149171,0.005870165745856359,0.021551164147086965,0.1,7
0,0.9972375690607734,0.9984423676012464,0.9960070984915708,0.9972247330464086,0.2589779005524862,0.255524861878453,0.2572513812154696,0.002762430939226568,0.005550533907182888,0.1,8
0,0.9775552486187845,0.9968847352024927,0.9702750665483598,0.9835799008754262,0.7265193370165746,0.7503453038674033,0.7384323204419889,0.022444751381215475,0.03284019824914755,0.1,9
0,0.8081964369072169,0.8504672897196495,0.7961401550827123,0.8233037224011809,0.4421416234887737,0.31653434587504314,0.37931629834254144,0.19180356309278312,0.35339255519763824,1.0,0
0,0.6305248618784529,0.6028037383178189,0.6384205856255706,0.6206121619716947,0.42265193370165743,0.6160220994475138,0.5193370165745856,0.36947513812154703,0.7587756760566104,1.0,1
